step,com_dist,frac_within_radius,goal_x,goal_y
435,4.986223046619466,0.015625,-8.430018338396021,-7.399317093278826
436,4.973934626538486,0.015625,-8.430018338396021,-7.399317093278826
437,4.961657816735841,0.015625,-8.430018338396021,-7.399317093278826
438,4.949392992414278,0.015625,-8.430018338396021,-7.399317093278826
439,4.9371391099973065,0.015625,-8.430018338396021,-7.399317093278826
440,4.924896544822602,0.015625,-8.430018338396021,-7.399317093278826
441,4.912664707563137,0.015625,-8.430018338396021,-7.399317093278826
442,4.90044269090506,0.015625,-8.430018338396021,-7.399317093278826
443,4.888230439241043,0.015625,-8.430018338396021,-7.399317093278826
444,4.8760274994854225,0.015625,-8.430018338396021,-7.399317093278826
445,4.863832907949487,0.015625,-8.430018338396021,-7.399317093278826
446,4.851647255997872,0.015625,-8.430018338396021,-7.399317093278826
447,4.839469954609465,0.015625,-8.430018338396021,-7.399317093278826
448,4.8272999608674825,0.015625,-8.430018338396021,-7.399317093278826
449,4.8151376506189525,0.015625,-8.430018338396021,-7.399317093278826
450,4.802981606625776,0.015625,-8.430018338396021,-7.399317093278826
451,4.790832284139661,0.015625,-8.430018338396021,-7.399317093278826
452,4.778688856521325,0.015625,-8.430018338396021,-7.399317093278826
453,4.766551563049702,0.015625,-8.430018338396021,-7.399317093278826
454,4.754418454000885,0.015625,-8.430018338396021,-7.399317093278826
455,4.742291107996502,0.015625,-8.430018338396021,-7.399317093278826
456,4.730167359501483,0.015625,-8.430018338396021,-7.399317093278826
457,4.718047880178403,0.015625,-8.430018338396021,-7.399317093278826
458,4.705931411638809,0.015625,-8.430018338396021,-7.399317093278826
459,4.6938178769276675,0.015625,-8.430018338396021,-7.399317093278826
460,4.681706687393527,0.015625,-8.430018338396021,-7.399317093278826
461,4.669598140593298,0.015625,-8.430018338396021,-7.399317093278826
462,4.657491194807971,0.015625,-8.430018338396021,-7.399317093278826
463,4.645384965924771,0.015625,-8.430018338396021,-7.399317093278826
464,4.63327996855539,0.015625,-8.430018338396021,-7.399317093278826
465,4.621174944456719,0.03125,-8.430018338396021,-7.399317093278826
466,4.609068852231419,0.03125,-8.430018338396021,-7.399317093278826
467,4.596965731510793,0.03125,-8.430018338396021,-7.399317093278826
468,4.584886540381603,0.03125,-8.430018338396021,-7.399317093278826
469,4.572831297441843,0.03125,-8.430018338396021,-7.399317093278826
470,4.560797679972081,0.03125,-8.430018338396021,-7.399317093278826
471,4.548783896687706,0.03125,-8.430018338396021,-7.399317093278826
472,4.5367865994138254,0.03125,-8.430018338396021,-7.399317093278826
473,4.524803997142042,0.03125,-8.430018338396021,-7.399317093278826
474,4.512834968985732,0.03125,-8.430018338396021,-7.399317093278826
475,4.50087758472218,0.03125,-8.430018338396021,-7.399317093278826
476,4.488930723657234,0.03125,-8.430018338396021,-7.399317093278826
477,4.476993717207138,0.03125,-8.430018338396021,-7.399317093278826
478,4.4650656007691,0.03125,-8.430018338396021,-7.399317093278826
479,4.453144880255518,0.03125,-8.430018338396021,-7.399317093278826
480,4.441231261090542,0.03125,-8.430018338396021,-7.399317093278826
481,4.4293251960649505,0.03125,-8.430018338396021,-7.399317093278826
482,4.417424147870607,0.03125,-8.430018338396021,-7.399317093278826
483,4.405528569278274,0.03125,-8.430018338396021,-7.399317093278826
484,4.393637714301702,0.03125,-8.430018338396021,-7.399317093278826
485,4.381750025741124,0.03125,-8.430018338396021,-7.399317093278826
486,4.369865723809328,0.03125,-8.430018338396021,-7.399317093278826
487,4.357982877484119,0.03125,-8.430018338396021,-7.399317093278826
488,4.346101861543206,0.03125,-8.430018338396021,-7.399317093278826
489,4.334221556680709,0.03125,-8.430018338396021,-7.399317093278826
490,4.3223411519126955,0.03125,-8.430018338396021,-7.399317093278826
491,4.310459374062491,0.03125,-8.430018338396021,-7.399317093278826
492,4.298573995186128,0.03125,-8.430018338396021,-7.399317093278826
493,4.286686279736596,0.03125,-8.430018338396021,-7.399317093278826
494,4.274795339318108,0.046875,-8.430018338396021,-7.399317093278826
495,4.2628999786785355,0.046875,-8.430018338396021,-7.399317093278826
496,4.25100131934491,0.046875,-8.430018338396021,-7.399317093278826
497,4.2390982431501625,0.046875,-8.430018338396021,-7.399317093278826
498,4.2271911251013465,0.046875,-8.430018338396021,-7.399317093278826
499,4.2152790081957265,0.046875,-8.430018338396021,-7.399317093278826
500,4.203365342576553,0.046875,-8.430018338396021,-7.399317093278826
501,4.191448335976522,0.046875,-8.430018338396021,-7.399317093278826
502,4.179527681636581,0.046875,-8.430018338396021,-7.399317093278826
503,4.167602334784877,0.046875,-8.430018338396021,-7.399317093278826
504,4.1556722179381556,0.046875,-8.430018338396021,-7.399317093278826
505,4.143736508080383,0.046875,-8.430018338396021,-7.399317093278826
506,4.131794534194029,0.046875,-8.430018338396021,-7.399317093278826
507,4.119845473987715,0.046875,-8.430018338396021,-7.399317093278826
508,4.107889029672094,0.046875,-8.430018338396021,-7.399317093278826
509,4.095924082245058,0.046875,-8.430018338396021,-7.399317093278826
510,4.083951301507565,0.046875,-8.430018338396021,-7.399317093278826
511,4.071968081940849,0.046875,-8.430018338396021,-7.399317093278826
512,4.059975537516295,0.046875,-8.430018338396021,-7.399317093278826
513,4.047971435556954,0.046875,-8.430018338396021,-7.399317093278826
514,4.035952647432564,0.046875,-8.430018338396021,-7.399317093278826
515,4.023919620624737,0.046875,-8.430018338396021,-7.399317093278826
516,4.011868631286507,0.046875,-8.430018338396021,-7.399317093278826
517,3.9997989339574973,0.046875,-8.430018338396021,-7.399317093278826
518,3.9877096352290375,0.046875,-8.430018338396021,-7.399317093278826
519,3.9756006598025633,0.046875,-8.430018338396021,-7.399317093278826
520,3.963468656225513,0.046875,-8.430018338396021,-7.399317093278826
521,3.9513144432070133,0.046875,-8.430018338396021,-7.399317093278826
522,3.939136456035698,0.046875,-8.430018338396021,-7.399317093278826
523,3.9269342472051045,0.046875,-8.430018338396021,-7.399317093278826
524,3.9147063266383104,0.046875,-8.430018338396021,-7.399317093278826
525,3.9024527679017798,0.046875,-8.430018338396021,-7.399317093278826
526,3.8901726017954004,0.046875,-8.430018338396021,-7.399317093278826
527,3.8778656032154455,0.046875,-8.430018338396021,-7.399317093278826
528,3.865530654437251,0.046875,-8.430018338396021,-7.399317093278826
529,3.8531682003618797,0.046875,-8.430018338396021,-7.399317093278826
530,3.8407762287034535,0.046875,-8.430018338396021,-7.399317093278826
531,3.8283551100192676,0.046875,-8.430018338396021,-7.399317093278826
532,3.8159049164020704,0.046875,-8.430018338396021,-7.399317093278826
533,3.803424975759632,0.046875,-8.430018338396021,-7.399317093278826
534,3.7909157317181053,0.046875,-8.430018338396021,-7.399317093278826
535,3.7783775540712425,0.046875,-8.430018338396021,-7.399317093278826
536,3.7658091733040018,0.046875,-8.430018338396021,-7.399317093278826
537,3.7532116291864486,0.0625,-8.430018338396021,-7.399317093278826
538,3.74058566284429,0.0625,-8.430018338396021,-7.399317093278826
539,3.7279421621600863,0.0625,-8.430018338396021,-7.399317093278826
540,3.715292311073274,0.0625,-8.430018338396021,-7.399317093278826
541,3.7026349900707993,0.0625,-8.430018338396021,-7.399317093278826
542,3.6899680366844416,0.0625,-8.430018338396021,-7.399317093278826
543,3.677291896391733,0.0625,-8.430018338396021,-7.399317093278826
544,3.6646047847256527,0.0625,-8.430018338396021,-7.399317093278826
545,3.6519072922961495,0.0625,-8.430018338396021,-7.399317093278826
546,3.639200017144531,0.0625,-8.430018338396021,-7.399317093278826
547,3.62648251573616,0.0625,-8.430018338396021,-7.399317093278826
548,3.613755232802101,0.0625,-8.430018338396021,-7.399317093278826
549,3.601019808790319,0.0625,-8.430018338396021,-7.399317093278826
550,3.5882743052982287,0.0625,-8.430018338396021,-7.399317093278826
551,3.575520063653417,0.0625,-8.430018338396021,-7.399317093278826
552,3.5627557433382786,0.0625,-8.430018338396021,-7.399317093278826
553,3.5499786627954903,0.0625,-8.430018338396021,-7.399317093278826
554,3.5371893375129857,0.0625,-8.430018338396021,-7.399317093278826
555,3.5243843427764774,0.0625,-8.430018338396021,-7.399317093278826
556,3.5115647798118954,0.0625,-8.430018338396021,-7.399317093278826
557,3.4987277372726613,0.0625,-8.430018338396021,-7.399317093278826
558,3.485873356417268,0.0625,-8.430018338396021,-7.399317093278826
559,3.4730014068421955,0.0625,-8.430018338396021,-7.399317093278826
560,3.460110245101397,0.0625,-8.430018338396021,-7.399317093278826
561,3.447200596380013,0.0625,-8.430018338396021,-7.399317093278826
562,3.434271714666281,0.0625,-8.430018338396021,-7.399317093278826
563,3.4213229968831436,0.0625,-8.430018338396021,-7.399317093278826
564,3.408352955508849,0.0625,-8.430018338396021,-7.399317093278826
565,3.3953631417266212,0.0625,-8.430018338396021,-7.399317093278826
566,3.3823538513936113,0.0625,-8.430018338396021,-7.399317093278826
567,3.3693233688387427,0.0625,-8.430018338396021,-7.399317093278826
568,3.3562734025681547,0.0625,-8.430018338396021,-7.399317093278826
569,3.3432035784104692,0.0625,-8.430018338396021,-7.399317093278826
570,3.3301145637773537,0.0625,-8.430018338396021,-7.399317093278826
571,3.3170060557058907,0.0625,-8.430018338396021,-7.399317093278826
572,3.3038779096453994,0.0625,-8.430018338396021,-7.399317093278826
573,3.29073190565692,0.0625,-8.430018338396021,-7.399317093278826
574,3.277567599754732,0.0625,-8.430018338396021,-7.399317093278826
575,3.264385730876666,0.0625,-8.430018338396021,-7.399317093278826
576,3.2511865261171993,0.0625,-8.430018338396021,-7.399317093278826
577,3.237969983445257,0.0625,-8.430018338396021,-7.399317093278826
578,3.2247370716527635,0.0625,-8.430018338396021,-7.399317093278826
579,3.2114873479253165,0.0625,-8.430018338396021,-7.399317093278826
580,3.1982225226292105,0.0625,-8.430018338396021,-7.399317093278826
581,3.1849414826793288,0.0625,-8.430018338396021,-7.399317093278826
582,3.1716472800240307,0.0625,-8.430018338396021,-7.399317093278826
583,3.1583381312574557,0.0625,-8.430018338396021,-7.399317093278826
584,3.145017018210896,0.0625,-8.430018338396021,-7.399317093278826
585,3.13168185766371,0.0625,-8.430018338396021,-7.399317093278826
586,3.11833540185477,0.0625,-8.430018338396021,-7.399317093278826
587,3.104978180116978,0.0625,-8.430018338396021,-7.399317093278826
588,3.0916104217898135,0.0625,-8.430018338396021,-7.399317093278826
589,3.078232867349283,0.0625,-8.430018338396021,-7.399317093278826
590,3.0648460465073,0.0625,-8.430018338396021,-7.399317093278826
591,3.0514506295958785,0.0625,-8.430018338396021,-7.399317093278826
592,3.0380472167567985,0.0625,-8.430018338396021,-7.399317093278826
593,3.0246391611555374,0.0625,-8.430018338396021,-7.399317093278826
594,3.011226782287261,0.0625,-8.430018338396021,-7.399317093278826
595,2.9978136636342914,0.0625,-8.430018338396021,-7.399317093278826
596,2.9843992944853097,0.0625,-8.430018338396021,-7.399317093278826
597,2.9709768474438327,0.0625,-8.430018338396021,-7.399317093278826
598,2.957546042389836,0.0625,-8.430018338396021,-7.399317093278826
599,2.9441085216871783,0.0625,-8.430018338396021,-7.399317093278826
600,2.9306635453682435,0.0625,-8.430018338396021,-7.399317093278826
601,2.9172126860661387,0.046875,-8.430018338396021,-7.399317093278826
602,2.9037561052747587,0.046875,-8.430018338396021,-7.399317093278826
603,2.890291512462389,0.046875,-8.430018338396021,-7.399317093278826
604,2.8768226046918364,0.046875,-8.430018338396021,-7.399317093278826
605,2.863347673938316,0.046875,-8.430018338396021,-7.399317093278826
606,2.8498666546549063,0.046875,-8.430018338396021,-7.399317093278826
607,2.8363804532804733,0.046875,-8.430018338396021,-7.399317093278826
608,2.8228847295864985,0.046875,-8.430018338396021,-7.399317093278826
609,2.8093773158923776,0.03125,-8.430018338396021,-7.399317093278826
610,2.7958565060976897,0.03125,-8.430018338396021,-7.399317093278826
611,2.7823216355451534,0.03125,-8.430018338396021,-7.399317093278826
612,2.7687742834651035,0.03125,-8.430018338396021,-7.399317093278826
613,2.755213855975595,0.03125,-8.430018338396021,-7.399317093278826
614,2.7416403608276423,0.015625,-8.430018338396021,-7.399317093278826
615,2.728053412363195,0.015625,-8.430018338396021,-7.399317093278826
616,2.714454961466951,0.015625,-8.430018338396021,-7.399317093278826
617,2.700845568630098,0.015625,-8.430018338396021,-7.399317093278826
618,2.6872248702996786,0.015625,-8.430018338396021,-7.399317093278826
619,2.6735944212311593,0.015625,-8.430018338396021,-7.399317093278826
620,2.6599542274806747,0.015625,-8.430018338396021,-7.399317093278826
621,2.6463047335961276,0.015625,-8.430018338396021,-7.399317093278826
622,2.6326458771502343,0.015625,-8.430018338396021,-7.399317093278826
623,2.618979143109613,0.015625,-8.430018338396021,-7.399317093278826
624,2.6053036335364546,0.015625,-8.430018338396021,-7.399317093278826
625,2.591620929336321,0.015625,-8.430018338396021,-7.399317093278826
626,2.577929092245271,0.015625,-8.430018338396021,-7.399317093278826
627,2.564229839761977,0.015625,-8.430018338396021,-7.399317093278826
628,2.5505216023184802,0.015625,-8.430018338396021,-7.399317093278826
629,2.5368059619213135,0.015625,-8.430018338396021,-7.399317093278826
630,2.5230826908406923,0.015625,-8.430018338396021,-7.399317093278826
631,2.5093517953493034,0.015625,-8.430018338396021,-7.399317093278826
632,2.495613650923557,0.015625,-8.430018338396021,-7.399317093278826
633,2.481869237114118,0.015625,-8.430018338396021,-7.399317093278826
634,2.4681213076713915,0.015625,-8.430018338396021,-7.399317093278826
635,2.4543713396559736,0.015625,-8.430018338396021,-7.399317093278826
636,2.440617755966557,0.015625,-8.430018338396021,-7.399317093278826
637,2.426863713629434,0.0,-8.430018338396021,-7.399317093278826
638,2.4131106888937146,0.0,-8.430018338396021,-7.399317093278826
639,2.3993591563500574,0.0,-8.430018338396021,-7.399317093278826
640,2.3856120402729326,0.0,-8.430018338396021,-7.399317093278826
641,2.371871660711108,0.0,-8.430018338396021,-7.399317093278826
642,2.3581394711580557,0.0,-8.430018338396021,-7.399317093278826
643,2.3444160611882334,0.0,-8.430018338396021,-7.399317093278826
644,2.330705771439334,0.0,-8.430018338396021,-7.399317093278826
645,2.317010865271262,0.0,-8.430018338396021,-7.399317093278826
646,2.3033351245036977,0.0,-8.430018338396021,-7.399317093278826
647,2.2896830249306186,0.0,-8.430018338396021,-7.399317093278826
648,2.2760589607037947,0.0,-8.430018338396021,-7.399317093278826
649,2.2624717431685104,0.0,-8.430018338396021,-7.399317093278826
650,2.248911931350864,0.0,-8.430018338396021,-7.399317093278826
651,2.2353717315032835,0.0,-8.430018338396021,-7.399317093278826
652,2.2218571582578464,0.0,-8.430018338396021,-7.399317093278826
653,2.20837495791433,0.0,-8.430018338396021,-7.399317093278826
654,2.1949304045067155,0.0,-8.430018338396021,-7.399317093278826
655,2.1815274893604157,0.0,-8.430018338396021,-7.399317093278826
656,2.168171660965895,0.0,-8.430018338396021,-7.399317093278826
657,2.1548625722667696,0.0,-8.430018338396021,-7.399317093278826
658,2.1416011488665303,0.0,-8.430018338396021,-7.399317093278826
659,2.128381177012393,0.0,-8.430018338396021,-7.399317093278826
660,2.1151932645418348,0.0,-8.430018338396021,-7.399317093278826
661,2.1020227060697616,0.0,-8.430018338396021,-7.399317093278826
662,2.088854239555406,0.0,-8.430018338396021,-7.399317093278826
663,2.0756758887843834,0.0,-8.430018338396021,-7.399317093278826
664,2.0624753012093735,0.0,-8.430018338396021,-7.399317093278826
665,2.04925208573927,0.0,-8.430018338396021,-7.399317093278826
666,2.036006211338739,0.0,-8.430018338396021,-7.399317093278826
667,2.0227380172279936,0.0,-8.430018338396021,-7.399317093278826
668,2.009453405424643,0.0,-8.430018338396021,-7.399317093278826
669,1.9961613336648383,0.0,-8.430018338396021,-7.399317093278826
670,1.982868308936395,0.0,-8.430018338396021,-7.399317093278826
671,1.9695791444604298,0.0,-8.430018338396021,-7.399317093278826
672,1.9562940705674459,0.0,-8.430018338396021,-7.399317093278826
673,1.9430130312291543,0.0,-8.430018338396021,-7.399317093278826
674,1.9297360917035449,0.0,-8.430018338396021,-7.399317093278826
675,1.9164625709101337,0.0,-8.430018338396021,-7.399317093278826
676,1.90319021627898,0.0,-8.430018338396021,-7.399317093278826
677,1.889917450862304,0.0,-8.430018338396021,-7.399317093278826
678,1.8766429270281841,0.0,-8.430018338396021,-7.399317093278826
679,1.8633654364693697,0.0,-8.430018338396021,-7.399317093278826
680,1.8500826537589399,0.0,-8.430018338396021,-7.399317093278826
681,1.8367941019000258,0.0,-8.430018338396021,-7.399317093278826
682,1.8234970926370242,0.0,-8.430018338396021,-7.399317093278826
683,1.8101922427321762,0.0,-8.430018338396021,-7.399317093278826
684,1.796879806592446,0.0,-8.430018338396021,-7.399317093278826
685,1.7835604036557169,0.0,-8.430018338396021,-7.399317093278826
686,1.770234291307255,0.0,-8.430018338396021,-7.399317093278826
687,1.7569012188213569,0.0,-8.430018338396021,-7.399317093278826
688,1.7435604632573747,0.0,-8.430018338396021,-7.399317093278826
689,1.7302114099292774,0.0,-8.430018338396021,-7.399317093278826
690,1.7168538488551925,0.0,-8.430018338396021,-7.399317093278826
691,1.7034887240613896,0.0,-8.430018338396021,-7.399317093278826
692,1.6901161370900268,0.0,-8.430018338396021,-7.399317093278826
693,1.6767370768969228,0.0,-8.430018338396021,-7.399317093278826
694,1.6633526377005765,0.0,-8.430018338396021,-7.399317093278826
695,1.6499615331687276,0.0,-8.430018338396021,-7.399317093278826
696,1.6365647517718458,0.015625,-8.430018338396021,-7.399317093278826
697,1.6231623512229134,0.015625,-8.430018338396021,-7.399317093278826
698,1.6097533031631175,0.015625,-8.430018338396021,-7.399317093278826
699,1.596344020416067,0.015625,-8.430018338396021,-7.399317093278826
700,1.5829414114041844,0.015625,-8.430018338396021,-7.399317093278826
701,1.5695371525553898,0.015625,-8.430018338396021,-7.399317093278826
702,1.5561288604611154,0.015625,-8.430018338396021,-7.399317093278826
703,1.5427161202460264,0.03125,-8.430018338396021,-7.399317093278826
704,1.5292987152389164,0.03125,-8.430018338396021,-7.399317093278826
705,1.5158755091698766,0.03125,-8.430018338396021,-7.399317093278826
706,1.502474011677784,0.03125,-8.430018338396021,-7.399317093278826
707,1.4890838242100484,0.03125,-8.430018338396021,-7.399317093278826
708,1.4757044898823195,0.03125,-8.430018338396021,-7.399317093278826
709,1.4623344946875747,0.03125,-8.430018338396021,-7.399317093278826
710,1.4489743677310067,0.03125,-8.430018338396021,-7.399317093278826
711,1.4356229051153322,0.03125,-8.430018338396021,-7.399317093278826
712,1.42228046444977,0.03125,-8.430018338396021,-7.399317093278826
713,1.408945338280669,0.03125,-8.430018338396021,-7.399317093278826
714,1.3956186025024835,0.03125,-8.430018338396021,-7.399317093278826
715,1.3822985488878763,0.03125,-8.430018338396021,-7.399317093278826
716,1.3689855785597402,0.03125,-8.430018338396021,-7.399317093278826
717,1.3556780272700777,0.03125,-8.430018338396021,-7.399317093278826
718,1.3423759343352366,0.03125,-8.430018338396021,-7.399317093278826
719,1.3290783946200826,0.03125,-8.430018338396021,-7.399317093278826
720,1.3157850408921732,0.03125,-8.430018338396021,-7.399317093278826
721,1.3024956370086942,0.03125,-8.430018338396021,-7.399317093278826
722,1.2892102151351792,0.03125,-8.430018338396021,-7.399317093278826
723,1.2759290355531383,0.03125,-8.430018338396021,-7.399317093278826
724,1.2626501112473336,0.03125,-8.430018338396021,-7.399317093278826
725,1.249374187840007,0.03125,-8.430018338396021,-7.399317093278826
726,1.236099863805585,0.03125,-8.430018338396021,-7.399317093278826
727,1.2228265776959877,0.03125,-8.430018338396021,-7.399317093278826
728,1.2095524459323987,0.03125,-8.430018338396021,-7.399317093278826
729,1.1962773448591166,0.03125,-8.430018338396021,-7.399317093278826
730,1.183000543964166,0.03125,-8.430018338396021,-7.399317093278826
731,1.1697212337681324,0.03125,-8.430018338396021,-7.399317093278826
732,1.156438214128177,0.046875,-8.430018338396021,-7.399317093278826
733,1.1431511117162838,0.046875,-8.430018338396021,-7.399317093278826
734,1.1298681060983053,0.046875,-8.430018338396021,-7.399317093278826
735,1.1166065208869618,0.046875,-8.430018338396021,-7.399317093278826
736,1.1033630932351453,0.046875,-8.430018338396021,-7.399317093278826
737,1.0901374893544595,0.046875,-8.430018338396021,-7.399317093278826
738,1.07692827013307,0.046875,-8.430018338396021,-7.399317093278826
739,1.0637355711983174,0.046875,-8.430018338396021,-7.399317093278826
740,1.050560010141143,0.046875,-8.430018338396021,-7.399317093278826
741,1.0373980547981,0.046875,-8.430018338396021,-7.399317093278826
742,1.0242517847645485,0.046875,-8.430018338396021,-7.399317093278826
743,1.0111187730853943,0.046875,-8.430018338396021,-7.399317093278826
744,0.9979986507106944,0.046875,-8.430018338396021,-7.399317093278826
745,0.998533515002987,0.046875,-8.430018338396021,-7.399317093278826
746,0.9990635341612596,0.046875,-8.430018338396021,-7.399317093278826
747,0.9995912667753488,0.046875,-8.430018338396021,-7.399317093278826
748,1.0001200476840248,0.046875,-8.430018338396021,-7.399317093278826
749,0.9870052704719487,0.046875,-8.430018338396021,-7.399317093278826
750,0.987551151920124,0.046875,-8.430018338396021,-7.399317093278826
751,0.9880939039002877,0.046875,-8.430018338396021,-7.399317093278826
752,0.9886366488689865,0.046875,-8.430018338396021,-7.399317093278826
753,0.9891804525096002,0.046875,-8.430018338396021,-7.399317093278826
754,0.9897236182277039,0.046875,-8.430018338396021,-7.399317093278826
755,0.9902678505565577,0.046875,-8.430018338396021,-7.399317093278826
756,0.9908128002982551,0.046875,-8.430018338396021,-7.399317093278826
757,0.9913575098773796,0.046875,-8.430018338396021,-7.399317093278826
758,0.9919036181970915,0.046875,-8.430018338396021,-7.399317093278826
759,0.9924498458107799,0.046875,-8.430018338396021,-7.399317093278826
760,0.9929968374605237,0.046875,-8.430018338396021,-7.399317093278826
761,0.9935422854461958,0.046875,-8.430018338396021,-7.399317093278826
762,0.9940878911529117,0.046875,-8.430018338396021,-7.399317093278826
763,0.9946319263629763,0.046875,-8.430018338396021,-7.399317093278826
764,0.9951761834194626,0.046875,-8.430018338396021,-7.399317093278826
765,0.9957182296302312,0.046875,-8.430018338396021,-7.399317093278826
766,0.9962591804821136,0.046875,-8.430018338396021,-7.399317093278826
767,0.9967972774610242,0.046875,-8.430018338396021,-7.399317093278826
768,0.9973331951859319,0.046875,-8.430018338396021,-7.399317093278826
769,0.9978659382096683,0.046875,-8.430018338396021,-7.399317093278826
770,0.9983961806883558,0.046875,-8.430018338396021,-7.399317093278826
771,0.9989229263258355,0.046875,-8.430018338396021,-7.399317093278826
772,0.999446147495164,0.046875,-8.430018338396021,-7.399317093278826
773,0.9999651712626801,0.046875,-8.430018338396021,-7.399317093278826
774,1.00048134608783,0.046875,-8.430018338396021,-7.399317093278826
775,0.9873528717889597,0.046875,-8.430018338396021,-7.399317093278826
776,0.9878805448511276,0.046875,-8.430018338396021,-7.399317093278826
777,0.9884025592885516,0.046875,-8.430018338396021,-7.399317093278826
778,0.9889200458684257,0.046875,-8.430018338396021,-7.399317093278826
779,0.9894347022964356,0.046875,-8.430018338396021,-7.399317093278826
780,0.9899447812708323,0.046875,-8.430018338396021,-7.399317093278826
781,0.990453079472529,0.046875,-8.430018338396021,-7.399317093278826
782,0.9909574762120438,0.046875,-8.430018338396021,-7.399317093278826
783,0.9914583227881327,0.046875,-8.430018338396021,-7.399317093278826
784,0.9919569926774666,0.046875,-8.430018338396021,-7.399317093278826
785,0.9924521155255914,0.046875,-8.430018338396021,-7.399317093278826
786,0.9929447156918966,0.046875,-8.430018338396021,-7.399317093278826
787,0.9934351201984755,0.046875,-8.430018338396021,-7.399317093278826
788,0.9939219830419296,0.046875,-8.430018338396021,-7.399317093278826
789,0.994405632017852,0.046875,-8.430018338396021,-7.399317093278826
790,0.9948867653666225,0.046875,-8.430018338396021,-7.399317093278826
791,0.9953667325713165,0.046875,-8.430018338396021,-7.399317093278826
792,0.9958431443028972,0.046875,-8.430018338396021,-7.399317093278826
793,0.996317045815961,0.046875,-8.430018338396021,-7.399317093278826
794,0.9967887447785011,0.046875,-8.430018338396021,-7.399317093278826
795,0.9972579374919672,0.046875,-8.430018338396021,-7.399317093278826
796,0.9977259536618661,0.046875,-8.430018338396021,-7.399317093278826
797,0.9981911204625759,0.046875,-8.430018338396021,-7.399317093278826
798,0.9986551154456305,0.046875,-8.430018338396021,-7.399317093278826
799,0.9991155724172247,0.046875,-8.430018338396021,-7.399317093278826
800,0.9995755742587284,0.046875,-8.430018338396021,-7.399317093278826
801,1.0000330444920291,0.046875,-8.430018338396021,-7.399317093278826
802,0.9868485661720949,0.046875,-8.430018338396021,-7.399317093278826
803,0.9873230365440336,0.046875,-8.430018338396021,-7.399317093278826
804,0.9877939340403472,0.046875,-8.430018338396021,-7.399317093278826
805,0.9882619886455177,0.046875,-8.430018338396021,-7.399317093278826
806,0.9887288960590527,0.046875,-8.430018338396021,-7.399317093278826
807,0.9891936384870635,0.046875,-8.430018338396021,-7.399317093278826
808,0.9896582404654091,0.046875,-8.430018338396021,-7.399317093278826
809,0.9901213557911599,0.046875,-8.430018338396021,-7.399317093278826
810,0.9905836607318624,0.046875,-8.430018338396021,-7.399317093278826
811,0.9910451574086074,0.046875,-8.430018338396021,-7.399317093278826
812,0.9915055035270751,0.046875,-8.430018338396021,-7.399317093278826
813,0.9919646873952502,0.046875,-8.430018338396021,-7.399317093278826
814,0.9924230847078933,0.046875,-8.430018338396021,-7.399317093278826
815,0.9928816874562738,0.046875,-8.430018338396021,-7.399317093278826
816,0.9933387928282049,0.046875,-8.430018338396021,-7.399317093278826
817,0.9937951181186218,0.046875,-8.430018338396021,-7.399317093278826
818,0.9942513008354922,0.046875,-8.430018338396021,-7.399317093278826
819,0.9947060213100399,0.046875,-8.430018338396021,-7.399317093278826
820,0.9951606301955264,0.046875,-8.430018338396021,-7.399317093278826
821,0.9956151065090724,0.046875,-8.430018338396021,-7.399317093278826
822,0.9960688027780438,0.046875,-8.430018338396021,-7.399317093278826
823,0.9965223845659589,0.046875,-8.430018338396021,-7.399317093278826
824,0.9969755127315334,0.046875,-8.430018338396021,-7.399317093278826
825,0.9974278692450793,0.046875,-8.430018338396021,-7.399317093278826
826,0.9978804529662975,0.046875,-8.430018338396021,-7.399317093278826
827,0.9983332867423936,0.046875,-8.430018338396021,-7.399317093278826
828,0.9987849962756984,0.046875,-8.430018338396021,-7.399317093278826
829,0.9992372941850424,0.046875,-8.430018338396021,-7.399317093278826
830,0.9996895000155744,0.046875,-8.430018338396021,-7.399317093278826
831,1.0001419502179718,0.046875,-8.430018338396021,-7.399317093278826
832,0.9869536589005089,0.046875,-8.430018338396021,-7.399317093278826
833,0.9874280407751249,0.046875,-8.430018338396021,-7.399317093278826
834,0.9878985890757261,0.046875,-8.430018338396021,-7.399317093278826
835,0.9883693911853478,0.046875,-8.430018338396021,-7.399317093278826
836,0.9888397755961229,0.046875,-8.430018338396021,-7.399317093278826
837,0.9893110997330891,0.046875,-8.430018338396021,-7.399317093278826
838,0.9897830141647618,0.046875,-8.430018338396021,-7.399317093278826
839,0.9902551940571558,0.046875,-8.430018338396021,-7.399317093278826
840,0.9907273026409967,0.0625,-8.430018338396021,-7.399317093278826
841,0.9912010268779895,0.0625,-8.430018338396021,-7.399317093278826
842,0.9916750262175882,0.0625,-8.430018338396021,-7.399317093278826
843,0.9921492959363456,0.0625,-8.430018338396021,-7.399317093278826
844,0.9926241834186524,0.0625,-8.430018338396021,-7.399317093278826
845,0.9931000308040313,0.0625,-8.430018338396021,-7.399317093278826
846,0.9935758227551784,0.0625,-8.430018338396021,-7.399317093278826
847,0.9940532566056851,0.0625,-8.430018338396021,-7.399317093278826
848,0.994530982698743,0.0625,-8.430018338396021,-7.399317093278826
849,0.9950090077659502,0.0625,-8.430018338396021,-7.399317093278826
850,0.9954883467945358,0.0625,-8.430018338396021,-7.399317093278826
851,0.9959686692792405,0.0625,-8.430018338396021,-7.399317093278826
