simulation,seed,steps,config,avg_energy,stability,diversity,goal_completion,elapsed_sec
food-hunt,161,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.04497175777078197, ""food_radius"": 2.882860179048243, ""food_spawn_min_dist"": 5.710145209942246}, ""point_n"": 100}",-0.0294229,0.15827899,73.80160268470422,0.0,4.848017930984497
food-hunt,162,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.09902221652659284, ""food_radius"": 1.5435531551580355, ""food_spawn_min_dist"": 7.957317460389838}, ""point_n"": 100}",-0.015718238,0.15474066,81.79922442198877,0.0,4.754958391189575
food-hunt,163,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.11495906693757872, ""food_radius"": 2.6741042389693623, ""food_spawn_min_dist"": 7.93276088534553}, ""point_n"": 100}",-0.0066188015,0.16047686,70.01775146646736,0.0,4.892784833908081
food-hunt,164,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.03970774326074876, ""food_radius"": 1.7803616364984833, ""food_spawn_min_dist"": 5.219401044588016}, ""point_n"": 100}",0.019159865,0.15115078,81.7123117243834,0.0,4.755460739135742
food-hunt,165,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.09822740741240876, ""food_radius"": 1.6359068484387183, ""food_spawn_min_dist"": 4.447911928031903}, ""point_n"": 100}",0.027302943,0.15243702,85.86701672185161,0.0,4.817016839981079
food-hunt,166,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.09474599269245437, ""food_radius"": 2.4885773012493084, ""food_spawn_min_dist"": 7.9880124476397505}, ""point_n"": 100}",-0.046740454,0.16172405,72.5223298118844,0.0,4.8690314292907715
food-hunt,167,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.0964771615965479, ""food_radius"": 1.5555583918724287, ""food_spawn_min_dist"": 4.219045324780765}, ""point_n"": 100}",0.02790171,0.16209534,75.51187933731309,0.0,4.75437068939209
food-hunt,168,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.05259188170208297, ""food_radius"": 2.758533538772984, ""food_spawn_min_dist"": 6.924707936389136}, ""point_n"": 100}",0.014088282,0.16040608,88.54150653630674,0.0,4.800430059432983
food-hunt,169,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.057310041978918064, ""food_radius"": 2.991546658091412, ""food_spawn_min_dist"": 6.728317628853663}, ""point_n"": 100}",0.019223103,0.15075202,73.86572993158131,0.0,4.752354383468628
food-hunt,170,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.08192761093544773, ""food_radius"": 2.0391120293442473, ""food_spawn_min_dist"": 6.568331690170897}, ""point_n"": 100}",-0.0033744816,0.15917806,81.59096394366547,0.0,4.746034383773804
food-hunt,171,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.08156661112256418, ""food_radius"": 1.8788623268965299, ""food_spawn_min_dist"": 6.544831013768377}, ""point_n"": 100}",0.005759151,0.14879517,90.9105415536965,0.0,4.714185476303101
food-hunt,172,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.08700346284686664, ""food_radius"": 2.5830118489127374, ""food_spawn_min_dist"": 4.467865924585295}, ""point_n"": 100}",0.017574955,0.15597044,75.2962610386565,0.0,4.7473180294036865
food-hunt,173,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.06531934799648015, ""food_radius"": 1.5218283439261504, ""food_spawn_min_dist"": 7.8189524897890506}, ""point_n"": 100}",0.029404268,0.15488188,85.17879078405363,0.0,4.745931625366211
food-hunt,174,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.04445684814843702, ""food_radius"": 2.165609660241068, ""food_spawn_min_dist"": 6.921073209955168}, ""point_n"": 100}",0.013757947,0.16415691,81.24606397388288,0.0,4.776657581329346
food-hunt,175,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.07784775769128865, ""food_radius"": 2.6668249030173845, ""food_spawn_min_dist"": 6.242702141850258}, ""point_n"": 100}",0.021452619,0.1501193,74.7129880613511,0.0,5.034496545791626
food-hunt,176,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.04283212217795912, ""food_radius"": 2.6007484594182753, ""food_spawn_min_dist"": 7.128734433909269}, ""point_n"": 100}",-0.03633091,0.15517068,81.37942000497532,0.0,4.779693126678467
food-hunt,177,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.059698116087249724, ""food_radius"": 2.444674634640225, ""food_spawn_min_dist"": 7.401289372442163}, ""point_n"": 100}",0.02261883,0.15572874,81.63936835306032,0.0,4.902741432189941
food-hunt,178,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.1006837520605135, ""food_radius"": 2.993976239620914, ""food_spawn_min_dist"": 7.933036558636349}, ""point_n"": 100}",0.0055541894,0.15041675,79.7257124944097,0.0,4.760528564453125
food-hunt,179,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.04668070431167004, ""food_radius"": 1.8541988290405507, ""food_spawn_min_dist"": 4.750148701198825}, ""point_n"": 100}",0.024086462,0.16037291,81.16228007595548,0.0,4.827528476715088
food-hunt,180,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.07200975966561579, ""food_radius"": 2.7168492981224563, ""food_spawn_min_dist"": 7.315072176408204}, ""point_n"": 100}",-0.017335268,0.16395131,70.92255169029286,0.0,4.757119178771973
food-hunt,181,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.0368609385987455, ""food_radius"": 2.2922818636872755, ""food_spawn_min_dist"": 6.0795339417680925}, ""point_n"": 100}",-0.024638887,0.15491804,83.91443025045012,0.0,4.611352443695068
food-hunt,182,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.06577329935565862, ""food_radius"": 2.7673410652587282, ""food_spawn_min_dist"": 7.054003375820459}, ""point_n"": 100}",0.0033260058,0.16134457,75.334812641635,0.0,4.7224931716918945
food-hunt,183,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.06840674610048625, ""food_radius"": 2.0185534966264878, ""food_spawn_min_dist"": 5.717120460593808}, ""point_n"": 100}",0.019122388,0.15730347,86.48430276285667,0.0,4.609472274780273
food-hunt,184,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.0744624149065034, ""food_radius"": 2.5305590026136375, ""food_spawn_min_dist"": 5.398140277860124}, ""point_n"": 100}",0.002289586,0.15089867,71.01642650906939,0.0,4.617620944976807
food-hunt,185,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.08045591250555334, ""food_radius"": 2.890613666908598, ""food_spawn_min_dist"": 4.580513069931575}, ""point_n"": 100}",0.021274803,0.14973842,82.25206769586853,0.0,4.678568601608276
food-hunt,186,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.10018289008385801, ""food_radius"": 1.84659203146405, ""food_spawn_min_dist"": 4.1613373620325635}, ""point_n"": 100}",0.012431301,0.15867078,72.71308701708747,0.0,4.627973556518555
food-hunt,187,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.08640542060941134, ""food_radius"": 2.9177928687733736, ""food_spawn_min_dist"": 4.777935871718377}, ""point_n"": 100}",-0.014474633,0.15355222,69.834489574611,0.0,4.745665788650513
food-hunt,188,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.03158898471037122, ""food_radius"": 1.6279290329590685, ""food_spawn_min_dist"": 6.638163742762652}, ""point_n"": 100}",0.010527576,0.15916595,70.94675960231422,0.0,4.70669150352478
food-hunt,189,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.032368864538913335, ""food_radius"": 2.749615532913972, ""food_spawn_min_dist"": 5.975976569031093}, ""point_n"": 100}",-0.0141789485,0.16160005,79.67463098826634,0.0,4.708372116088867
food-hunt,190,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.07400482489482847, ""food_radius"": 1.6371922209799035, ""food_spawn_min_dist"": 4.124247620514252}, ""point_n"": 100}",0.0017828227,0.16375566,73.8640499497112,0.0,4.672023057937622
food-hunt,191,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.1000858911618676, ""food_radius"": 2.0820914543167732, ""food_spawn_min_dist"": 6.525807257409684}, ""point_n"": 100}",0.038339082,0.15286587,85.14030659317517,0.0,4.800978660583496
food-hunt,192,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.047755576697124116, ""food_radius"": 2.3780387517611503, ""food_spawn_min_dist"": 7.313696219764154}, ""point_n"": 100}",-0.009711846,0.16609243,65.54467250448205,0.0,4.932840347290039
food-hunt,193,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.11565033544719798, ""food_radius"": 2.5790279440730868, ""food_spawn_min_dist"": 5.704383835765322}, ""point_n"": 100}",0.0012800142,0.15346661,69.89219680044975,0.0,4.854856967926025
food-hunt,194,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.06681085066798285, ""food_radius"": 2.8774775662808834, ""food_spawn_min_dist"": 4.929403103902588}, ""point_n"": 100}",0.029756086,0.16725288,90.05605914025263,0.0,4.681703090667725
food-hunt,195,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.04108413102254632, ""food_radius"": 1.5500913675385017, ""food_spawn_min_dist"": 4.863187946186201}, ""point_n"": 100}",0.032493155,0.15513931,80.80520087553191,0.0,4.6509621143341064
food-hunt,196,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.07293732022233533, ""food_radius"": 2.3661723935832844, ""food_spawn_min_dist"": 4.382800240524119}, ""point_n"": 100}",0.023119058,0.16373968,79.60593560978256,0.0,4.641835689544678
food-hunt,197,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.09298703018358632, ""food_radius"": 2.4548489506185, ""food_spawn_min_dist"": 4.748673195391756}, ""point_n"": 100}",0.012726978,0.15834737,84.56551299439474,0.0,4.645650148391724
food-hunt,198,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.11330803731845814, ""food_radius"": 2.0895209866783673, ""food_spawn_min_dist"": 6.835396702358955}, ""point_n"": 100}",0.022634082,0.16158423,74.45484513966377,0.0,4.654019117355347
food-hunt,199,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.04846464853201579, ""food_radius"": 2.8143874202519013, ""food_spawn_min_dist"": 4.356840427187617}, ""point_n"": 100}",-0.005307848,0.16308482,80.1605866319933,0.0,4.761777639389038
food-hunt,200,300,"{""mu_k"": 4.0, ""sigma_k"": 1.0, ""w_k"": 0.022, ""c_rep"": 1.0, ""mu_g"": 0.6, ""sigma_g"": 0.15, ""dt"": 0.1, ""food_params"": {""food_attraction_strength"": 0.054386375537013296, ""food_radius"": 1.9511190397521023, ""food_spawn_min_dist"": 4.665446972172303}, ""point_n"": 100}",0.01217343,0.14983056,90.79618279691559,0.0,4.709536075592041
